ORDER_ID,CUSTOMER_ID,ORDER_DATE,SHIP_DATE,FREIGHT
10978,1013,26-Mar-07,23-Apr-07,32.82
10979,1132,26-Mar-07,31-Mar-07,353.07
11807,3315900,26-Mar-07,10-Apr-07,208.5
11808,3108000,26-Mar-07,23-Apr-07,32.82
11809,3101700,26-Mar-07,31-Mar-07,353.07
10980,3349500,27-Mar-07,17-Apr-07,1.26
10981,1550000,27-Mar-07,2-Apr-07,193.37
10982,3049200,27-Mar-07,8-Apr-07,14.01
10983,2874900,27-Mar-07,6-Apr-07,657.54
11810,510000,27-Mar-07,17-Apr-07,1.26
11811,3019800,27-Mar-07,2-Apr-07,193.37
11812,1520000,27-Mar-07,8-Apr-07,14.01
11813,2803500,27-Mar-07,6-Apr-07,657.54
12242,3441900,27-Mar-07,8-Apr-07,14.01
10984,3593100,30-Mar-07,3-Apr-07,211.22
10985,2784600,30-Mar-07,2-Apr-07,91.51
10986,2715300,30-Mar-07,21-Apr-07,217.86
11814,3330600,30-Mar-07,3-Apr-07,211.22
11815,3563700,30-Mar-07,2-Apr-07,91.51
11816,240000,30-Mar-07,21-Apr-07,217.86
10987,670000,31-Mar-07,6-Apr-07,185.48
10988,1390000,31-Mar-07,10-Apr-07,61.14
10989,3194100,31-Mar-07,2-Apr-07,34.76
11817,3630900,31-Mar-07,6-Apr-07,185.48
11818,400000,31-Mar-07,10-Apr-07,61.14
11819,2719500,31-Mar-07,2-Apr-07,34.76
10990,3112200,1-Apr-07,7-Apr-07,117.61
10991,3364200,1-Apr-07,7-Apr-07,38.51
10992,3021900,1-Apr-07,3-Apr-07,4.27
10993,1021,1-Apr-07,10-Apr-07,8.81
11820,1029,1-Apr-07,7-Apr-07,117.61
11821,3563700,1-Apr-07,7-Apr-07,38.51
11822,1033,1-Apr-07,3-Apr-07,4.27
11823,430000,1-Apr-07,10-Apr-07,8.81
10995,3528000,2-Apr-07,6-Apr-07,46
10996,2874900,2-Apr-07,10-Apr-07,1.12
11824,1082,2-Apr-07,9-Apr-07,65.53
11825,240000,2-Apr-07,6-Apr-07,46
11826,2849700,2-Apr-07,10-Apr-07,1.12
10997,1560000,3-Apr-07,13-Apr-07,73.91
10998,3194100,3-Apr-07,17-Apr-07,20.31
10999,3498600,3-Apr-07,10-Apr-07,96.35
11827,3074400,3-Apr-07,13-Apr-07,73.91
11828,2971500,3-Apr-07,17-Apr-07,20.31
11829,1117,3-Apr-07,10-Apr-07,96.35
11000,5060,6-Apr-07,14-Apr-07,55.12
11001,3116400,6-Apr-07,14-Apr-07,197.3
11002,3313800,6-Apr-07,16-Apr-07,141.16
11003,1460000,6-Apr-07,8-Apr-07,14.91
11830,3116400,6-Apr-07,14-Apr-07,55.12
11831,3408300,6-Apr-07,14-Apr-07,197.3
11832,1008,6-Apr-07,16-Apr-07,141.16
11833,3383100,6-Apr-07,8-Apr-07,14.91
11004,2975700,7-Apr-07,20-Apr-07,44.84
11005,3066000,7-Apr-07,10-Apr-07,0.75
11006,2860200,7-Apr-07,15-Apr-07,25.19
11834,2660700,7-Apr-07,20-Apr-07,44.84
11835,3110100,7-Apr-07,10-Apr-07,0.75
11836,3454500,7-Apr-07,15-Apr-07,25.19
11007,1011,8-Apr-07,13-Apr-07,202.24
11008,1108,8-Apr-07,,79.46
11009,5170,8-Apr-07,10-Apr-07,59.11
11837,1101,8-Apr-07,13-Apr-07,202.24
11838,2797200,8-Apr-07,,79.46
11839,3498600,8-Apr-07,10-Apr-07,59.11
11010,3244500,9-Apr-07,21-Apr-07,28.71
11011,1192380,9-Apr-07,13-Apr-07,1.21
11012,3460800,9-Apr-07,17-Apr-07,242.95
11013,2725800,9-Apr-07,10-Apr-07,32.99
11840,3320100,9-Apr-07,21-Apr-07,28.71
11841,3643500,9-Apr-07,13-Apr-07,1.21
11842,1500000,9-Apr-07,17-Apr-07,242.95
11843,2977800,9-Apr-07,10-Apr-07,32.99
12271,2683800,9-Apr-07,13-Apr-07,1.21
11014,1050000,10-Apr-07,15-Apr-07,23.6
11015,2788800,10-Apr-07,20-Apr-07,4.62
11016,31500,10-Apr-07,13-Apr-07,33.8
11844,940000,10-Apr-07,15-Apr-07,23.6
11845,3588900,10-Apr-07,20-Apr-07,4.62
11846,1085,10-Apr-07,13-Apr-07,33.8
12276,620000,10-Apr-07,13-Apr-07,33.8
11017,1116,13-Apr-07,20-Apr-07,754.26
11018,1048,13-Apr-07,16-Apr-07,11.65
11019,3441900,13-Apr-07,,3.17
11847,1270000,13-Apr-07,20-Apr-07,754.26
11848,2891700,13-Apr-07,16-Apr-07,11.65
11849,2881200,13-Apr-07,,3.17
11020,1069,14-Apr-07,16-Apr-07,43.3
11021,2900100,14-Apr-07,21-Apr-07,297.18
11022,1076,14-Apr-07,4-May-07,6.27
11023,3219300,14-Apr-07,24-Apr-07,123.83
11850,1088,14-Apr-07,16-Apr-07,43.3
11851,2988300,14-Apr-07,21-Apr-07,297.18
11852,3122700,14-Apr-07,4-May-07,6.27
11853,3509100,14-Apr-07,24-Apr-07,123.83
12283,3202500,14-Apr-07,24-Apr-07,123.83
11024,480000,15-Apr-07,20-Apr-07,74.36
11025,1200000,15-Apr-07,24-Apr-07,29.17
11026,3273900,15-Apr-07,28-Apr-07,47.09
11854,3372600,15-Apr-07,20-Apr-07,74.36
11855,2692200,15-Apr-07,24-Apr-07,29.17
11856,3019800,15-Apr-07,28-Apr-07,47.09
11027,1078,16-Apr-07,20-Apr-07,52.52
11028,3315900,16-Apr-07,22-Apr-07,29.59
11029,3662400,16-Apr-07,27-Apr-07,47.84
11857,955500,16-Apr-07,20-Apr-07,52.52
11858,1160000,16-Apr-07,22-Apr-07,29.59
11859,2937900,16-Apr-07,27-Apr-07,47.84
12287,2864400,16-Apr-07,20-Apr-07,52.52
12289,3517500,16-Apr-07,27-Apr-07,47.84
11030,460000,17-Apr-07,27-Apr-07,830.75
11031,3173100,17-Apr-07,24-Apr-07,227.22
11032,2952600,17-Apr-07,23-Apr-07,606.19
11033,2977800,17-Apr-07,23-Apr-07,84.74
11860,2788800,17-Apr-07,27-Apr-07,830.75
11861,2912700,17-Apr-07,24-Apr-07,227.22
11862,1042,17-Apr-07,23-Apr-07,606.19
11863,6058500,17-Apr-07,23-Apr-07,84.74
11034,3131100,20-Apr-07,27-Apr-07,40.32
11035,190000,20-Apr-07,24-Apr-07,0.17
11036,1051,20-Apr-07,22-Apr-07,149.47
11864,2793000,20-Apr-07,27-Apr-07,40.32
11865,1095,20-Apr-07,24-Apr-07,0.17
11866,270000,20-Apr-07,22-Apr-07,149.47
12296,2879100,20-Apr-07,22-Apr-07,149.47
11037,3679200,21-Apr-07,27-Apr-07,3.2
11038,1380000,21-Apr-07,30-Apr-07,29.59
11039,1090000,21-Apr-07,,65
11867,160000,21-Apr-07,27-Apr-07,3.2
11868,680000,21-Apr-07,30-Apr-07,29.59
11869,4441500,21-Apr-07,,65
11040,3084900,22-Apr-07,,18.84
11041,3418800,22-Apr-07,28-Apr-07,48.22
11042,1055,22-Apr-07,1-May-07,29.99
11043,2652300,22-Apr-07,29-Apr-07,8.8
11870,330000,22-Apr-07,,18.84
11871,1080000,22-Apr-07,28-Apr-07,48.22
11872,3561600,22-Apr-07,1-May-07,29.99
11873,620000,22-Apr-07,29-Apr-07,8.8
12301,3643500,22-Apr-07,28-Apr-07,48.22
12302,2870700,22-Apr-07,1-May-07,29.99
11044,3609900,23-Apr-07,1-May-07,8.72
11045,3231900,23-Apr-07,,70.58
11046,290000,23-Apr-07,24-Apr-07,71.64
11874,3528000,23-Apr-07,1-May-07,8.72
11875,3005100,23-Apr-07,,70.58
11876,3414600,23-Apr-07,24-Apr-07,71.64
12305,3488100,23-Apr-07,,70.58
11047,1015,24-Apr-07,1-May-07,46.62
11048,2694300,24-Apr-07,30-Apr-07,24.12
11049,1400000,24-Apr-07,4-May-07,8.34
11877,3639300,24-Apr-07,1-May-07,46.62
11878,2893800,24-Apr-07,30-Apr-07,24.12
11879,390000,24-Apr-07,4-May-07,8.34
12308,150000,24-Apr-07,30-Apr-07,24.12
11050,1100000,27-Apr-07,5-May-07,59.41
11051,3068100,27-Apr-07,,2.79
11052,1093,27-Apr-07,1-May-07,67.26
11053,3072300,27-Apr-07,29-Apr-07,53.05
11880,3565800,27-Apr-07,5-May-07,59.41
11881,3158400,27-Apr-07,,2.79
11882,320000,27-Apr-07,1-May-07,67.26
11883,3498600,27-Apr-07,29-Apr-07,53.05
11054,4441500,28-Apr-07,,0.33
11055,1089,28-Apr-07,5-May-07,120.92
11056,3315900,28-Apr-07,1-May-07,278.96
11884,1002,28-Apr-07,,0.33
11885,2982000,28-Apr-07,5-May-07,120.92
11886,3624600,28-Apr-07,1-May-07,278.96
12314,2921100,28-Apr-07,,0.33
11057,1029,29-Apr-07,1-May-07,4.13
11058,2851800,29-Apr-07,,31.14
11059,3385200,29-Apr-07,,85.8
11887,5470,29-Apr-07,1-May-07,4.13
11888,1150000,29-Apr-07,,31.14
11889,2767800,29-Apr-07,,85.8
12318,3630900,29-Apr-07,,31.14
11060,3446100,30-Apr-07,4-May-07,10.98
11061,3196200,30-Apr-07,,14.01
11062,840000,30-Apr-07,,29.93
11063,2671200,30-Apr-07,6-May-07,81.73
11890,3309600,30-Apr-07,4-May-07,10.98
11891,3309600,30-Apr-07,,14.01
11892,2998800,30-Apr-07,,29.93
11893,1087,30-Apr-07,6-May-07,81.73
11064,3080700,1-May-07,4-May-07,30.09
11065,1192380,1-May-07,,12.91
11066,220000,1-May-07,4-May-07,44.72
11894,3208800,1-May-07,4-May-07,30.09
11895,2820300,1-May-07,,12.91
11896,2891700,1-May-07,4-May-07,44.72
11067,2814000,4-May-07,6-May-07,7.98
11068,2937900,4-May-07,,81.75
11069,1054,4-May-07,6-May-07,15.67
11897,3116400,4-May-07,6-May-07,7.98
11898,3021900,4-May-07,,81.75
11899,9290400,4-May-07,6-May-07,15.67
12327,2683800,4-May-07,6-May-07,7.98
11070,2639700,5-May-07,,136
11071,3208800,5-May-07,,0.93
11072,3381000,5-May-07,,258.64
11073,2887500,5-May-07,,24.95
11900,1116,5-May-07,,136
11901,2809800,5-May-07,,0.93
11902,2889600,5-May-07,,258.64
11903,3122700,5-May-07,,24.95
11074,2988300,6-May-07,,18.44
11075,3078600,6-May-07,,6.19
11076,480000,6-May-07,,38.28
11077,3208800,6-May-07,,8.53
11904,2822400,6-May-07,,18.44
11905,2900100,6-May-07,,6.19
11906,3246600,6-May-07,,38.28
11907,3242400,6-May-07,,8.53
12336,3473400,6-May-07,,38.28
